candidate_idx,candidate_uid,search_group,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,lr_ff,lr_fb,lr_lat,lr_pv,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,full_familiar_expert2,occlusion_familiar_expert2,full_novel_expert2,occlusion_novel_expert2,assigned_target,assigned_objective,assigned_prototype_rmse,assigned_phase_category_mismatches,second_target,second_objective,objective_margin,familiar_naive_state,familiar_expert_state,familiar_expert2_state,novel_naive_state,novel_expert_state,novel_expert2_state,familiar_state_delta,familiar_continuation_delta,novel_state_delta,novel_continuation_delta,delta_full_familiar_expert,delta_occlusion_familiar_expert,delta_full_novel_expert,delta_occlusion_novel_expert,delta_full_familiar_expert2,delta_occlusion_familiar_expert2,delta_full_novel_expert2,delta_occlusion_novel_expert2,familiar_primary_transition,novel_primary_transition,familiar_naive_category,familiar_expert_category,familiar_expert2_category,novel_naive_category,novel_expert_category,novel_expert2_category,objective__FF_FB_broad,rmse__FF_FB_broad,objective__FF_FB_narrow_familiar,rmse__FF_FB_narrow_familiar,objective__FF_FB_narrow_novel,rmse__FF_FB_narrow_novel,objective__un_FB,rmse__un_FB,objective__FB_FB,rmse__FB_FB,objective__FF_un,rmse__FF_un,pca1,pca2,pca3,tsne1,tsne2
99,standard::99,standard,9.999999747378752e-05,0.00016584148397669196,1.126721739768982,0.5563702583312988,0.7997279167175293,1.5515587329864502,2.0,0.8278009295463562,0.04597368463873863,0.0015818302053958178,0.010703610256314278,0.005804296582937241,0.05478369370102883,0.14219170734286307,0.0,0.06970284730196,0.040729894768446684,0.13801769465208052,0.0,0.07602343615144491,0.030169086484238505,0.13875249065458775,0.0,0.06457799784839154,FB_FB,1.5025800376437495,1.5025800376437495,0,un_FB,4.948034051571295,3.445454013927545,-0.08740801364183425,-0.09728779988363384,-0.10858340417034924,-0.06970284730196,-0.07602343615144491,-0.06457799784839154,-0.009879786241799596,-0.011295604286715402,-0.006320588849484915,0.011445438303053376,-0.014053798932582143,-0.004174012690782547,0.0,0.006320588849484915,-0.01056080828420818,0.0007347960025072264,0.0,-0.011445438303053376,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,5.359136996412877,2.859136996412877,5.1329867042798725,2.632986704279873,5.353726776592957,2.8537267765929575,4.948034051571295,2.448034051571294,1.5025800376437495,1.5025800376437495,,,3.566416149829456,1.6102376377985488,-1.3203035556603988,17.107792,-33.80297
100,standard::100,standard,9.999999747378752e-05,9.999999747378752e-05,0.5373525023460388,0.3297143578529358,0.7479310035705566,1.6215885877609253,2.0,2.0,0.02232431434094906,0.0018998724408447742,0.025500375777482986,0.0034918151795864105,0.0036997359478846193,0.052694049570709466,5.556479864026187e-05,0.03302748808637261,0.004108338680816814,0.05045995581895113,0.0,0.039079264272004366,0.0041713643120601775,0.06134830545634031,0.0,0.03374204132705927,FB_FB,0.5723975569826237,0.5723975569826237,0,un_FB,3.6028929762209327,3.030495419238309,-0.052694049570709466,-0.05045995581895113,-0.06134830545634031,-0.03302748808637261,-0.039079264272004366,-0.03374204132705927,0.0022340937517583356,-0.010888349637389182,-0.006051776185631755,0.005337222944945097,0.00040860273293219463,-0.0022340937517583356,-5.556479864026187e-05,0.006051776185631755,6.302563124336354e-05,0.010888349637389182,0.0,-0.005337222944945097,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,4.377013912055817,1.8770139120558176,4.139957928176807,1.639957928176807,4.2038269069209955,1.703826906920996,3.6028929762209327,1.1028929762209334,0.5723975569826237,0.5723975569826237,,,4.308397807728991,0.694664845409796,0.047180542122579654,21.381464,-32.937782
101,standard::101,standard,9.999999747378752e-05,9.999999747378752e-05,0.24506095051765442,1.7379059791564941,2.0,1.7892578840255737,1.1443945169448853,0.7629096508026123,0.049327462911605835,0.004282754380255938,0.010068617761135101,0.005339990835636854,0.001127064268803224,0.02592658521607518,0.03389395764097571,0.20474119931459428,0.00012404853659973015,0.027491504279896616,0.033736102003604176,0.22005376145243644,0.0020638031826820226,0.04406208517029882,0.03885509083047509,0.2131453726440668,FB_FB,2.0916483147330496,2.0916483147330496,0,un_FB,5.667639228320129,3.5759909135870798,-0.02592658521607518,-0.027491504279896616,-0.04406208517029882,-0.17084724167361856,-0.18631765944883227,-0.1742902818135917,-0.0015649190638214357,-0.0165705808904022,-0.015470417775213713,0.01202737763524056,-0.0010030157322034937,0.0015649190638214357,-0.0001578556373715359,0.015312562137842156,0.0019397546460822924,0.0165705808904022,0.005118988826870917,-0.0069083888083696365,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,5.803660342351143,3.303660342351143,5.838271763395523,3.3382717633955226,5.677469033504846,3.1774690335048463,5.667639228320129,3.1676392283201293,2.0916483147330496,2.0916483147330496,,,3.937109072028923,2.1054472238809594,-0.255881528091836,19.873224,-37.48972
102,standard::102,standard,0.00013651713379658759,9.999999747378752e-05,1.1511939764022827,0.44014492630958557,1.5844048261642456,1.9840253591537476,1.2327241897583008,1.5030953884124756,0.019719542935490608,0.0016504613449797034,0.01966358907520771,0.004068627953529358,0.011046098684892059,0.1117325633764267,4.474026109164697e-05,0.04091935744509101,0.010283328709192574,0.1080536674708128,0.0,0.0498825179412961,0.008336560497991741,0.11184966061264276,0.0,0.03823646819218993,FB_FB,1.0256106736600654,1.0256106736600654,0,un_FB,4.468056532424792,3.4424458587647266,-0.1117325633764267,-0.1080536674708128,-0.11184966061264276,-0.04091935744509101,-0.0498825179412961,-0.03823646819218993,0.0036788959056139048,-0.003795993141829962,-0.008963160496205089,0.011646049749106165,-0.0007627699756994847,-0.0036788959056139048,-4.474026109164697e-05,0.008963160496205089,-0.0019467682112008326,0.003795993141829962,0.0,-0.011646049749106165,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,5.073308010730786,2.5733080107307864,4.884897404798933,2.384897404798932,4.9445302789233185,2.4445302789233185,4.468056532424792,1.968056532424792,1.0256106736600654,1.0256106736600654,,,4.235181715608158,1.7452916199277466,-0.9750881807321119,19.510553,-34.408268
103,standard::103,standard,0.0004421577032189816,0.00016448965470772237,0.49379265308380127,0.47011205554008484,2.0,2.0,1.904772162437439,2.0,0.03419167920947075,0.0038475485052913427,0.012396875768899918,0.002153521403670311,3.930242937713047e-05,0.035645912494510414,1.3832630884280662e-06,0.034787523373961446,0.0,0.033868185430765155,0.0,0.04382883608341217,0.0,0.04803798068314791,0.0,0.03811481231823564,FB_FB,0.5604005305474181,0.5604005305474181,0,un_FB,3.6363096195109352,3.0759090889635172,-0.035645912494510414,-0.033868185430765155,-0.04803798068314791,-0.034787523373961446,-0.04382883608341217,-0.03811481231823564,0.0017777270637452589,-0.014169795252382753,-0.009041312709450723,0.005714023765176532,-3.930242937713047e-05,-0.0017777270637452589,-1.3832630884280662e-06,0.009041312709450723,0.0,0.014169795252382753,0.0,-0.005714023765176532,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,4.332539888513176,1.832539888513176,4.135647371304585,1.6356473713045852,4.1551009232965335,1.6551009232965332,3.6363096195109352,1.1363096195109355,0.5604005305474181,0.5604005305474181,,,5.380409210206063,0.5750215378834477,-1.0140010765940857,19.879343,-31.807188
104,standard::104,standard,0.00012940977467224002,9.999999747378752e-05,1.2292248010635376,0.1450507640838623,1.7117528915405273,1.661775827407837,1.1924221515655518,0.4935212731361389,0.07892882078886032,0.0043219877406954765,0.007215368095785379,0.00515358941629529,0.01295958855189383,0.15606071688234807,0.0,0.010321449930779636,0.011605056771077215,0.15712827667593957,0.0,0.019907411746680738,0.010810464597307145,0.16609968841075898,0.0,0.016183580039069057,FB_FB,2.9403506185607964,1.6903506185607964,3,un_FB,3.682109751506654,0.7417591329458575,-0.15606071688234807,-0.15712827667593957,-0.16609968841075898,0.0,0.0,0.0,-0.0010675597935914938,-0.008971411734819412,0.0,0.0,-0.0013545317808166153,0.0010675597935914938,0.0,0.009585961815901102,-0.0007945921737700697,0.008971411734819412,0.0,-0.0037238317076116814,FB -> FB,unresponsive -> unresponsive,FB,FB,FB,unresponsive,unresponsive,unresponsive,5.319413044129064,2.819413044129064,4.044720595963229,2.7947205959632293,5.16957529428328,2.669575294283281,3.682109751506654,2.432109751506654,2.9403506185607964,1.6903506185607964,,,3.795709624440315,0.569507106122938,-1.7585322929961305,15.680049,-33.93232
105,standard::105,standard,0.00020136541570536792,9.999999747378752e-05,0.9991092681884766,0.5726341605186462,1.4377660751342773,1.9012867212295532,2.0,0.8211896419525146,0.026559315621852875,0.0025651114992797375,0.020569324493408203,0.0035442495718598366,0.008166195219382643,0.10240739807486535,1.4369782502399175e-05,0.05811308594420552,0.007886655034963042,0.10026112087070942,0.0,0.06765532456338405,0.006572809349745512,0.10586009472608567,0.0,0.05624721720814705,FB_FB,0.7821039672178451,0.7821039672178451,0,un_FB,4.436435610981469,3.654331643763624,-0.10240739807486535,-0.10026112087070942,-0.10586009472608567,-0.05811308594420552,-0.06765532456338405,-0.05624721720814705,0.0021462772041559303,-0.005598973855376249,-0.00954223861917853,0.011408107355237,-0.0002795401844196011,-0.0021462772041559303,-1.4369782502399175e-05,0.00954223861917853,-0.0013138456852175304,0.005598973855376249,0.0,-0.011408107355237,FB -> FB,FB -> FB,FB,FB,FB,FB,FB,FB,5.0004909711197385,2.5004909711197385,4.8461650538126255,2.3461650538126255,4.8736768603347596,2.37367686033476,4.436435610981469,1.9364356109814689,0.7821039672178451,0.7821039672178451,,,4.223027256724703,1.7929275536822455,-1.009191851389075,18.258865,-34.09652
0,ff_un::0,ff_un,0.5,0.5,0.05,0.05,0.3,0.3,0.3,0.3,0.03,0.003,0.01,0.0025,0.050141881313174964,0.00013953718989796472,0.050042940955609086,0.0,0.03410941269248724,0.0,0.04634186290204525,1.942810140462825e-05,0.03927878281101584,3.0183705530362203e-05,0.04867464266717434,0.0,FF_un,0.5561266251680468,0.5561266251680468,0,FF_FB_broad,1.1156782212757732,0.5595515961077264,0.050141881313174964,0.03410941269248724,0.03927878281101584,0.050042940955609086,0.04634186290204525,0.04867464266717434,-0.016032468620687725,0.005169370118528603,-0.0037010780535638374,0.002332779765129092,-0.016032468620687725,-0.00013953718989796472,-0.0037010780535638374,1.942810140462825e-05,0.005169370118528603,3.0183705530362203e-05,0.002332779765129092,-1.942810140462825e-05,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.1156782212757732,1.1156782212757732,2.1339035179412855,0.8839035179412854,2.794649681967212,1.5446496819672122,3.5153999709270196,1.0153999709270198,4.451544841003472,1.9515448410034724,0.5561266251680468,0.5561266251680468,-0.35700244719024093,-1.0368744771267122,0.09795116363694982,5.7801695,-2.1771145
1,ff_un::1,ff_un,0.5,0.5,1e-07,1e-07,0.1,0.1,0.1,0.1,0.03,0.003,0.01,0.0025,0.08781148940324783,4.6042895792197666e-05,0.08897702451795339,0.0,0.06166245993226767,0.0,0.08610003776848316,0.0,0.07038936987519265,0.0,0.08830744978040457,0.0,FF_un,0.0,0.0,0,FF_FB_broad,1.0798278109443946,1.0798278109443946,0.08781148940324783,0.06166245993226767,0.07038936987519265,0.08897702451795339,0.08610003776848316,0.08830744978040457,-0.026149029470980162,0.008726909942924979,-0.002876986749470234,0.002207412011921414,-0.026149029470980162,-4.6042895792197666e-05,-0.002876986749470234,0.0,0.008726909942924979,0.0,0.002207412011921414,0.0,FF -> FF,FF -> FF,FF,FF,FF,FF,FF,FF,1.0798278109443946,1.0798278109443946,2.1634264427811694,0.9134264427811695,2.8719258760397803,1.6219258760397801,3.8920854547059203,1.392085454705921,4.750295937297011,2.250295937297011,0.0,0.0,-0.9989141866825009,-1.1396026912019068,0.22399869244832704,4.922823,0.3092893
2,ff_un::2,ff_un,0.00011075260474132329,0.0168250655144194,0.560849159468404,0.02063570648939486,0.0005849117001374398,0.31955301643818385,1.3344080092043011,0.0002610091298150607,0.00015940984143081937,6.700425411433224e-05,0.0007512716282407047,0.005832056540361451,0.0009378328744787723,0.0012725750624667854,0.00028702849231194706,0.0017916845274157823,0.0011891369620570913,0.0005144168972037733,0.0006866501411423087,0.001702283538179472,0.0007705010968493298,0.0015080962970387191,0.0006875109756947495,0.0013848115515429527,un_FB,0.28579062383109305,0.28579062383109305,0,FF_FB_narrow_familiar,2.286623797200181,2.000833173369088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000251304087578319,-0.0007581581652630121,0.00039962164883036163,-8.940098923631017e-05,-0.00041863586520776144,0.0009936793998349459,8.60834552440814e-07,-0.0003174719866365194,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9732147814993195,1.4732147814993197,2.286623797200181,1.036623797200181,2.727307151526498,1.4773071515264982,0.28579062383109305,0.28579062383109305,4.111516404185764,1.6115164041857644,3.8869055473190968,1.3869055473190972,-0.19222619895591986,1.2834546548118908,-0.9480816569176564,0.8668381,14.075826
3,ff_un::3,ff_un,0.05533905530286472,0.00034870400161375424,0.0031551714502519434,0.0009211913862092638,0.03953062731904794,0.00520576203025091,0.0007470127193711894,0.09268890254945618,0.007966332308673897,0.003007616388641269,0.017247244181892395,0.0006605769710443384,0.007827996811829507,0.0018007881531957536,0.001375477178953588,0.0032424126635305583,0.004988540813792497,0.0020446028851438315,0.0022784280532505362,0.0029153321171179413,0.0057040773099288344,0.0019396192394196988,0.0021403503662440924,0.0029888501740060747,un_FB,0.33980182234469697,0.33980182234469697,0,FF_FB_narrow_familiar,2.253870638079235,1.9140688157345378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00283945599803701,0.00024381473194807785,0.0009029508742969482,-0.00032708054641261697,0.0007155364961363379,-0.0001049836457241327,-0.00013807768700644383,7.351805688813337e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.926805433148044,1.4268054331480446,2.253870638079235,1.0038706380792348,2.7130752192445367,1.4630752192445367,0.33980182234469697,0.33980182234469697,4.119840945548647,1.6198409455486478,3.869878195901214,1.3698781959012145,-1.1171036187469816,-0.03211989431557479,0.30231571315540146,-7.4713674,6.47114
4,ff_un::4,ff_un,0.4665497780081021,0.22835174963326388,0.03347559045678831,0.42012865967021407,0.8332667488352729,0.00034168939432028134,0.024826635856890975,0.5971091207545013,0.024286996185432546,0.009740595387009582,0.006969923744251666,0.00011228599630482919,0.003824676212389022,0.000655614587594755,0.032016437407583,0.00021198007044631595,0.0026390241808258,0.0005119406490848632,0.027601821441203357,0.0005860053315700497,0.0047512355609796945,0.0005330517815309577,0.030051063653081654,0.00031119558334467,FF_FB_narrow_novel,1.5561960095016047,1.5561960095016047,0,un_FB,2.0978668282031694,0.5416708187015646,0.0,0.0,0.0,0.032016437407583,0.027601821441203357,0.030051063653081654,0.0,0.0,-0.00441461596637964,0.002449242211878297,-0.0011856520315632222,-0.00014367393850989174,-0.00441461596637964,0.0003740252611237338,0.0021122113801538946,2.1111132446094438e-05,0.002449242211878297,-0.00027480974822537976,unresponsive -> unresponsive,FF -> FF,unresponsive,unresponsive,unresponsive,FF,FF,FF,2.665145541318434,1.415145541318434,3.742613558048546,1.2426135580485467,1.5561960095016047,1.5561960095016047,2.0978668282031694,0.8478668282031696,4.262073327141771,1.7620733271417703,2.425490208165673,1.1754902081656733,-0.19571600554620372,-0.24573361353317832,-0.0779604747209426,-13.680505,19.973904
5,ff_un::5,ff_un,0.011896092224224815,0.004755499749657855,0.0001883791931194926,0.005383667068832493,0.003853710544267254,0.07040958627852002,0.0016837154581957146,0.0016574845422867184,0.0013675436452409945,0.0002388170560558696,6.567987439530576e-05,0.0024644248270182544,0.0037810209905728698,0.0019513901323080062,0.0009189199190586805,0.0031553472392261027,0.002608738502021879,0.0019855924765579402,0.001478744117775932,0.002723499509738758,0.0026169905555434524,0.0022016159491613507,0.001551436958834529,0.002781141269952059,un_FB,0.3012889446132505,0.3012889446132505,0,FF_FB_narrow_familiar,2.2714279107082405,1.97013896609499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011722824885509906,3.4202344249934e-05,0.0005598241987172514,-0.0004318477294873446,8.252053521573283e-06,0.00021602347260341048,7.269284105859697e-05,5.764176021330093e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9382807361912335,1.4382807361912342,2.2714279107082405,1.0214279107082405,2.712229177312917,1.4622291773129168,0.3012889446132505,0.3012889446132505,4.1124342964093925,1.6124342964093925,3.8734567300627814,1.3734567300627816,-1.5949957396054055,0.22866554099249267,-0.5217598294440811,-7.3757234,10.74258
6,ff_un::6,ff_un,0.002216060362038127,0.8676986131279403,0.005334504463905729,0.0013777956027186296,0.011253391025873789,1.2845515496448527,0.05150160578329997,0.2052208086026106,0.06834981566735407,0.0010607347140982207,0.0025073428099611247,0.0037434946651481982,0.0010307967226253823,0.00039800082740839573,0.00980485463514924,0.0004498145994148217,0.002094825089443475,8.579981567891082e-05,0.00946026633027941,0.000191564407577971,0.0025502023054286838,0.0006938420963706448,0.009446054045110942,8.968322636064841e-05,un_FB,0.28841219809678714,0.28841219809678714,0,FF_FB_narrow_familiar,2.273538583385234,1.985126385288447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010640283668180927,-0.0003122010117294849,-0.0003445883048698306,-0.0002582501918368507,0.00045537721598520875,0.000608042280691734,-1.4212285168468258e-05,-0.00010188118121732258,unresponsive -> unresponsive,unresponsive -> unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,unresponsive,3.9256350663271586,1.425635066327159,2.273538583385234,1.0235385833852342,2.7046385640128836,1.4546385640128834,0.28841219809678714,0.28841219809678714,4.134687439054322,1.6346874390543225,3.8246874164652773,1.3246874164652778,0.14303557952689924,-1.8732971802365304,-0.29779619160289333,-2.0682163,-4.71524
7,ff_un::7,ff_un,1.1609157108324426,0.0020732281829301093,0.5991198143335381,1.2295318366905843,0.2800107027467477,0.0012948212273145134,0.005397414906353905,0.006897735150584035,0.0007980807091599146,0.00010833573739547408,0.00017284327236511825,0.0002715429208552187,0.20016111359000205,0.0,0.006916868942789733,0.00015006980938778725,0.18354971706867218,0.0,0.004738885583356023,0.00029389698393060825,0.19888902343809606,0.0,0.007706900197081268,0.00032193839506362566,FF_FB_narrow_familiar,1.5095659333919744,1.5095659333919744,0,FF_un,2.8160724575028704,1.306506524110896,0.20016111359000205,0.18354971706867218,0.19888902343809606,0.0,0.0,0.0,-0.01661139652132987,0.015339306369423877,0.0,0.0,-0.01661139652132987,0.0,-0.00217798335943371,0.000143827174542821,0.015339306369423877,0.0,0.002968014613725245,2.8041411133017413e-05,FF -> FF,unresponsive -> unresponsive,FF,FF,FF,unresponsive,unresponsive,unresponsive,3.133611462129557,1.8836114621295572,1.5095659333919744,1.5095659333919744,5.218254430478563,2.7182544304785625,3.624324580929208,2.374324580929208,5.5621488344730015,3.062148834473001,2.8160724575028704,1.5660724575028706,-1.3007625457799814,1.4945953536447263,-1.2465281457609705,-22.622356,-2.4194388
