candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel,transition_bonus
360,0.2608009874820709,0.26937398314476013,0.10085928440093994,0.15699782967567444,0.286586731672287,0.4361344277858734,0.16982224583625793,0.4348335266113281,0.012087618153600488,0.012992666599166114,0.006350680411560461,0.023646143467340154,0.0029429809845169077,0.044674588929046875,0.023748444030934478,0.04333418676978908,unresponsive -> FB,unresponsive -> FB,FB_FB,1.5219636714144145,0.5712588429450989,2,0.007667255528212987,0.016980330237129235,0.9859034306136888
60,0.0032988388556987047,0.009296917356550694,0.5417863726615906,0.6616261601448059,0.016642976552248,1.089050054550171,0.009787969291210175,0.005439395550638437,0.07192561571719125,0.08576651588082314,0.004383672420226503,0.10839156192960217,0.02024595560360467,0.11275552490260451,0.0038564160946407355,0.12236968955257907,FB -> FB,FB -> FB,FB_FB,1.5345201815711333,2.0992355346679688,0,0.10159642506623641,0.18076125148218125,11.294307061936705
594,0.02132749743759632,0.0008746046805754304,9.999999747378752e-05,0.2526608109474182,0.3796601891517639,0.02875935286283493,0.0021795937791466713,0.007247902452945709,0.002206696092616767,0.0024389881858951413,0.031365774860023524,0.04079442486690823,0.0016280676369206048,0.03258054442703724,0.053997980250278486,0.06258668613154442,unresponsive -> FB,FB -> FB,FB_FB,1.5470448095380562,1.0531185865402222,1,-0.014980467387067618,0.018017355888150635,0.12147554004332067
79,0.0002639979647938162,0.33740371465682983,0.0027724422980099916,0.2124766856431961,0.003173808567225933,0.42429080605506897,0.002553371712565422,0.00502464734017849,0.0032069534878246485,0.002047278576355893,0.031965283895260654,0.03417721055448055,0.011891175853088498,0.031622166896704586,0.051682069210801276,0.05547210497315973,unresponsive -> FB,FB -> FB,FB_FB,1.559932220488554,1.041594386100769,1,-0.01517087961547077,0.006001962421578348,-0.36675668775569686
560,0.0005574731039814651,0.004765559919178486,0.1409122198820114,0.09103139489889145,0.00020479454542510211,0.10437150299549103,0.8652639985084534,0.009571545757353306,0.021805453757406213,0.022875312295218463,0.0037220459373202173,0.014952614737558179,0.01490949149010703,0.05222344996291213,0.016961948774405756,0.034443005177308805,unresponsive -> FB,unresponsive -> FB,FB_FB,1.5836300205584848,0.63261878490448,2,0.02509876225813059,-0.0006043800851330185,0.9797752869199028
599,0.00475515378639102,0.006397428922355175,0.43058422207832336,0.7658234238624573,0.023932209238409996,0.8121471405029297,0.020124103873968124,0.003950310871005058,0.05745379352010786,0.0689735043561086,0.01681236645381432,0.12609839050564914,0.018958309684239793,0.09760699649923481,0.02600220416497905,0.14158300725976006,FB -> FB,FB -> FB,FB_FB,1.5866501839074774,2.1882619857788086,0,0.08412670733523554,0.21667919360043014,12.032236037426626
582,0.010722704231739044,0.00962144136428833,0.6014713048934937,0.37978363037109375,0.023055845871567726,0.4434388279914856,0.010402247309684753,0.0061225248500704765,0.09216997107723728,0.09848767405492254,0.007515865334426053,0.06288437712937593,0.02299640337587334,0.12235168042825535,0.010382170876255259,0.07782514351420104,FB -> FB,FB -> FB,FB_FB,1.5873775650165043,1.9761353731155396,0,0.1036693834059406,0.09070952064357697,7.775156161980703
26,0.15389572083950043,0.0002416407223790884,0.02097254991531372,0.3888029456138611,0.0024223774671554565,1.6758919954299927,0.3692547380924225,0.8338107466697693,0.00426041435021034,0.0020823884136916605,0.0006018601226060128,0.046609004589845425,0.0038771264707975206,0.022970337093283888,0.0004242446348143858,0.05958691656705924,unresponsive -> unresponsive,FB -> FB,FB_FB,1.5906653992678912,0.657518744468689,2,-0.022769248556505774,0.05619592115690466,1.3370669040159555
592,0.016285542398691177,0.001545450882986188,9.999999747378752e-05,0.30851757526397705,0.5581306219100952,0.05441522225737572,0.00797234009951353,0.029880743473768234,0.0019642516257590615,0.0023208354861708356,0.03390121931151953,0.049603181827114894,0.0012817848244594642,0.03199903830827679,0.056697810208424924,0.07092829496250488,unresponsive -> FB,FB -> FB,FB_FB,1.6056266702420543,1.1341313123703003,1,-0.015680126205552373,0.029932447269675325,0.570092842564918
160,0.0002234702988062054,0.0025152594316750765,0.0004677072283811867,0.3691627085208893,0.10346930474042892,0.1723545640707016,0.010255279019474983,0.6429917216300964,0.002988388091762317,0.0037899965973338112,0.0347732798603829,0.05917726030456834,0.00508206108934246,0.03266729231982026,0.05588903572643176,0.08051810209290125,unresponsive -> FB,FB -> FB,FB_FB,1.6211398806073702,1.1921205520629883,1,-0.01354271108284593,0.04903304681065493,1.4196134291123599
