transition,transition_label,transition_row,experiment_phase,phase_label,phase_index,condition,condition_label,condition_index,image_type,trace_label,trace_index,y,y_sem,y_raw_mean,trial_step,relative_step,baseline_mean,baseline_std,baseline_n,n_trials,trial_len,stim_start,stim_end
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.21975337166109238,0.21778311209596124,0.03983346838504076,41.0,-49.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.32037618320449895,0.23039930872889075,0.04106726478785276,42.0,-48.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.3509378890967649,0.25099039158103703,0.04144200012087822,43.0,-47.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.2300039529486731,0.23887056932720974,0.03995915688574314,44.0,-46.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.30649242834994783,0.2618716929311562,0.04089702777564526,45.0,-45.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.37957851010811117,0.2524494739366622,0.04179317988455296,46.0,-44.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.3685035954497969,0.2982853590601713,0.041657383739948275,47.0,-43.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.3016856829677001,0.30568756275161374,0.04083808939903975,48.0,-42.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.24188644543164317,0.30307366380125833,0.040104855224490164,49.0,-41.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.32225447536257035,0.33010516140268514,0.041090295650064945,50.0,-40.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.2761250746394782,0.30438903381772675,0.04052467551082373,51.0,-39.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.19035054799837664,0.2901782417796297,0.03947294279932976,52.0,-38.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.08080298522232168,0.2760533242154449,0.03812971469014883,53.0,-37.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.02657419961749021,0.23427642176962926,0.03746478315442801,54.0,-36.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.23330670957752803,0.2220375083642119,0.039999653957784174,55.0,-35.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.23391639574419903,0.21286767649235533,0.04000712968409061,56.0,-34.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.20049442851020793,0.20636028685365854,0.039597322978079316,57.0,-33.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.17043731824266625,0.2148824834910843,0.03922877479344607,58.0,-32.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.17727013271158593,0.17650580651344752,0.03931255601346493,59.0,-31.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.19320774078134584,0.1680226514755353,0.03950797654688358,60.0,-30.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.1675012543851398,0.2054870550228723,0.03919277396053076,61.0,-29.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.22511953657177744,0.23396926994945175,0.039899266138672826,62.0,-28.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.28232553814141115,0.2309022802010411,0.04060070309787989,63.0,-27.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.28522432356731914,0.2576888026454275,0.04063624683767557,64.0,-26.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.40649399346325177,0.27742900774753565,0.04212320670485496,65.0,-25.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5116318398255927,0.26344293030293914,0.04341236464679241,66.0,-24.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5378978520864305,0.24835925051628177,0.0437344279140234,67.0,-23.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5623702309909124,0.2881088362436701,0.044034498371183874,68.0,-22.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.4398594657961878,0.2556460336939944,0.04253232069313526,69.0,-21.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.44266590583260523,0.27155300205874233,0.04256673213094473,70.0,-20.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.37488549888133516,0.2980244962039916,0.041735636070370674,71.0,-19.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.3072427213475322,0.3005558578903519,0.04090622756630182,72.0,-18.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.26500593931513217,0.2847163546543797,0.0403883371502161,73.0,-17.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.2824635777127712,0.26752120096979576,0.04060239568352699,74.0,-16.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.13305223142102246,0.25883971723795257,0.03877037391066551,75.0,-15.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.17808583765967936,0.27169674804491,0.03932255785912275,76.0,-14.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.05147717934620166,0.26636464042942876,0.03777013346552849,77.0,-13.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.013559241853863457,0.284269321424956,0.03730519898235798,78.0,-12.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.24515338195383302,0.3379559953173514,0.040144913084805015,79.0,-11.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.3737037847517351,0.3165096299961153,0.04172114636749029,80.0,-10.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.34053600659528016,0.3385943256449118,0.0413144564256072,81.0,-9.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.40132881915107743,0.3504042805333736,0.04205987341701985,82.0,-8.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5072282909111605,0.3311429007774019,0.04335837010294199,83.0,-7.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.6064814770783812,0.3713233753446591,0.04457537271082401,84.0,-6.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5831126552005339,0.38158567223378903,0.04428883362561464,85.0,-5.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.6669489768333996,0.3886647796241203,0.04531680084764957,86.0,-4.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5347532477605829,0.350364584551265,0.04369587004184723,87.0,-3.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5763723987934937,0.31919282616917477,0.04420618731528521,88.0,-2.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.5328551922612175,0.3093723857694092,0.04367259684950113,89.0,-1.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.43932097930718417,0.2635779451556896,0.04252571798861027,90.0,0.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.2659107691851107,0.25039903820694764,0.04039943180978298,91.0,1.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.1615118226566564,0.2509732232323056,0.03911933396011591,92.0,2.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,0.03963047658812687,0.25227207815510716,0.03762487396597862,93.0,3.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.1137951825734893,0.23965848078673732,0.03574363030493259,94.0,4.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.22418305953122447,0.21232909430348523,0.03439009860157967,95.0,5.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.3644180783449969,0.20171264196575284,0.03267059326171875,96.0,6.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.49764128849271805,0.19162702070213947,0.031037063896656038,97.0,7.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.6242033563621149,0.18204566812621806,0.02948521077632904,98.0,8.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.7444373876779358,0.17294336480632275,0.02801094949245453,99.0,9.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.8586596718553109,0.16429618711217334,0.026610401831567286,100.0,10.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-0.9671708820796621,0.15608136154888502,0.025279881060123445,101.0,11.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.0702564854605967,0.14827729353774352,0.024015886895358562,102.0,12.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.1681878367756218,0.1408634412443905,0.022815092094242574,103.0,13.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.2612225886240371,0.13382026907192357,0.021674337424337865,104.0,14.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.3496056332618018,0.12712925694918076,0.02059062011539936,105.0,15.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.4260799507583217,0.12290779791054163,0.019652922824025153,106.0,16.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.4928070445348638,0.11238036975594703,0.018834742065519095,107.0,17.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.5594648830670093,0.10262292243687222,0.01801741048693657,108.0,18.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.6329357955131072,0.09749177867801101,0.017116539739072324,109.0,19.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.7027331494246485,0.09261718716742116,0.016260712686926127,110.0,20.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.769040648173093,0.08798632516107306,0.015447676833719014,111.0,21.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.8320327818581899,0.08358700575508535,0.014675292652100325,112.0,22.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.8918752982254126,0.07940765306619142,0.013941527809947729,113.0,23.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-1.9487257039651595,0.07543726804510907,0.013244451023638248,114.0,24.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-2.002733568530452,0.07166540338624511,0.01258222833275795,115.0,25.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-2.054041025436139,0.06808213211833435,0.011953116953372955,116.0,26.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-2.1027831216492503,0.06467803102827806,0.011355460993945599,117.0,27.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-2.1490881138112496,0.061444125310141456,0.010787687823176384,118.0,28.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,full,Nonoccluded,0,-2.183761817558926,0.06205539784674829,0.010362532828003168,119.0,29.0,0.03713894101791084,0.012261597384205177,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.6032726826222505,0.36634749544714623,0.03423007489182055,0.0,-90.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.46664627373580947,0.3357439341397719,0.03575651841238141,1.0,-89.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.39685727838131873,0.33106551430447045,0.03653622828423977,2.0,-88.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.4360771024248897,0.328140464352775,0.03609804911538959,3.0,-87.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.5069978086041349,0.3298990865250084,0.03530569532886148,4.0,-86.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.41938601202189807,0.26957725338511207,0.03628452848643064,5.0,-85.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.47294139279569436,0.3016880083768687,0.035686186887323855,6.0,-84.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.4586150972833732,0.2923358991623761,0.03584624584764242,7.0,-83.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.438728153141684,0.30163699359133944,0.03606843054294586,8.0,-82.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.45459336130899625,0.292582953478023,0.03589117825031281,9.0,-81.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.5035394564389772,0.2647633236660051,0.03534433338791132,10.0,-80.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3990946919301428,0.21422402284232644,0.03651123102754354,11.0,-79.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.21317861840289937,0.26938143734398784,0.038588357903063294,12.0,-78.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3314461715979182,0.25179476580199983,0.0372670266777277,13.0,-77.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.33198450593836915,0.2631927221994568,0.037261012196540835,14.0,-76.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3820441312304143,0.2378093398127949,0.036701726540923116,15.0,-75.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.44345875990644884,0.19598653075835806,0.03601557835936546,16.0,-74.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.45513774753441416,0.25207375023752987,0.03588509615510702,17.0,-73.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.5322153213793605,0.22129676239985374,0.035023955442011354,18.0,-72.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.4072354608504316,0.18291131227303,0.03642027918249369,19.0,-71.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.26688272883452047,0.2240231701026715,0.03798835463821888,20.0,-70.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.31005464215976974,0.20811032157455125,0.037506021186709405,21.0,-69.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.2872934027678145,0.20550317771308793,0.037760318629443644,22.0,-68.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3302146046712088,0.1843339499213392,0.03728078622370958,23.0,-67.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.2653236599014989,0.18617469943829063,0.038005773164331916,24.0,-66.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.08531407605528993,0.29295574116979556,0.040016910433769225,25.0,-65.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,0.03517688632664605,0.32621292398916807,0.041363082453608514,26.0,-64.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,0.022638664408245458,0.3712222370908072,0.04122300054877996,27.0,-63.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,0.07140865468724518,0.3519030553586177,0.041767877899110316,28.0,-62.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.077204333465369,0.3233807390441482,0.04010751564055681,29.0,-61.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.17875007835642748,0.3185288301146661,0.03897300697863102,30.0,-60.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.22174590350255502,0.26107881737595773,0.03849264085292816,31.0,-59.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3191871699809693,0.2376810396171447,0.037403989024460314,32.0,-58.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.2637801791570288,0.31473749907472337,0.038023017533123496,33.0,-57.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3244190161989907,0.3005951865452275,0.03734553679823875,34.0,-56.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.3476723255215254,0.27046888855444434,0.03708574175834656,35.0,-55.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.1909942586903582,0.24968474771240107,0.03883621022105217,36.0,-54.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.15180015098993196,0.26218786926294196,0.039274102076888084,37.0,-53.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.15571708765603764,0.255775674893084,0.039230340532958506,38.0,-52.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.18551711940479088,0.25529151124584243,0.03889740295708179,39.0,-51.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.25260031365617464,0.2467735461078892,0.038147923350334165,40.0,-50.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.1313822247977932,0.3080527828481251,0.03950221911072731,41.0,-49.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.04287012279945672,0.3265699346246447,0.0404911108314991,42.0,-48.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,0.030383526683049965,0.3867810673064933,0.04130952917039395,43.0,-47.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,-0.06724964956906905,0.3602326616707035,0.04021873325109482,44.0,-46.0,0.04097007256156455,0.011172389972055743,900,10,120,90.0,120.0
