candidate_idx,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_novel_naive,occlusion_novel_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_expert,occlusion_novel_expert,familiar_transition,novel_transition,target,objective,normalized_rmse,mismatch_penalty,transition_score_familiar,transition_score_novel
22,0.0423429049551487,0.0010973097523674369,0.0029753048438578844,0.00016403858899138868,1.341291069984436,0.00019465899094939232,0.009061952121555805,0.58343505859375,0.00017849784780992194,0.0007152605336159468,0.00017785592899599578,0.0007889724627602845,1.67026786130009e-05,0.0008931279589887708,0.00043225216213613746,0.000441575327567989,unresponsive -> unresponsive,unresponsive -> unresponsive,FF_FB_broad,5.511826367837784,1.5402157306671143,4,-0.04839161150739529,-0.04876945220967173
19,0.020315196365118027,0.0004399480239953846,0.0024690383579581976,0.00017554002988617867,2.0,9.999999747378752e-05,0.004466902930289507,0.325827956199646,8.379895152756944e-05,0.0004996435047360138,0.00013238601677585394,0.0005922410578932613,0.0,0.0006123984028818085,0.0002939462989161257,0.0002480865681718569,unresponsive -> unresponsive,unresponsive -> unresponsive,FF_FB_broad,5.522898957737198,1.5428812503814697,4,-0.04888795809238218,-0.04911381264319062
1,0.01,0.01,0.01,0.01,1.5,1.5,1.5,1.5,0.0,8.913478523027152e-05,5.6203484746220056e-05,7.219893559522461e-05,0.0,0.0,0.0,2.017771839746274e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,FF_FB_broad,5.545461263285688,1.5472763776779175,4,-0.04991086521476973,-0.04990762334600732
17,0.7592852115631104,0.003552965587005019,0.05535178631544113,1.8765854835510254,0.1305801421403885,0.0004487911646720022,0.00035295551060698926,0.00020587806648109108,0.15952300429344177,0.022254091408103704,0.3895141422748566,0.3626404568552971,0.1106001241132617,0.012073044152930378,0.3847117520868778,0.3620676897466183,FF -> FF,FF -> FF,FF_FB_broad,7.200386511161924,9.896795272827148,0,0.22012312840670348,0.049517747759818986
15,0.00865860190242529,0.0003317900118418038,1.0307697057724,0.140594482421875,0.00022002164041623473,0.0612562820315361,0.0017728520324453712,0.7821692824363708,0.21125764772295952,0.1965987890958786,0.005622000782750547,0.021230583498254418,0.18875164836645125,0.19007660783827304,0.002900443502585404,0.02046047695912421,FF -> FB,unresponsive -> unresponsive,FF_FB_broad,7.360863287263783,4.912516117095947,3,0.013333899155259121,-0.03316861617204268
7,0.0020048816222697496,0.002132667927071452,0.0018665576353669167,0.4538494944572449,0.4709908664226532,0.7174333333969116,0.0002583672176115215,0.0007228709291666746,0.0003408333483093884,0.0036780737282242626,0.0035633186053019017,0.08729120139032602,0.00018693662896112072,0.001335109377396293,0.0033756183314835654,0.09048137590289115,unresponsive -> unresponsive,FB -> FB,FF_FB_broad,7.411751764127985,2.253547191619873,4,-0.044986816894379444,-0.17083364035643173
5,0.0632360652089119,0.005704911891371012,1.1773761510849,0.006078164558857679,0.00037215574411675334,0.0015692540910094976,0.0008111639181151986,0.00017540680710226297,0.2560466043651104,0.22548167854547502,0.001413275330196484,0.004160843294812366,0.218294021114707,0.2191438391804695,0.000375719228759408,0.003658781183185056,FF -> FB,unresponsive -> unresponsive,FF_FB_broad,8.194299989845604,5.819647312164307,3,0.02971510775387287,-0.04218037552200258
1,0.01,0.01,0.01,0.01,1.5,1.5,1.5,1.5,0.0,8.913478523027152e-05,5.6203484746220056e-05,7.219893559522461e-05,0.0,0.0,0.0,2.017771839746274e-05,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.9970114600255329,0.0011734255822375417,0,0.04991086521476973,0.04990762334600732
19,0.020315196365118027,0.0004399480239953846,0.0024690383579581976,0.00017554002988617867,2.0,9.999999747378752e-05,0.004466902930289507,0.325827956199646,8.379895152756944e-05,0.0004996435047360138,0.00013238601677585394,0.0005922410578932613,0.0,0.0006123984028818085,0.0002939462989161257,0.0002480865681718569,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.9656365883056425,0.014381119050085545,0,0.04888795809238218,0.04911381264319062
22,0.0423429049551487,0.0010973097523674369,0.0029753048438578844,0.00016403858899138868,1.341291069984436,0.00019465899094939232,0.009061952121555805,0.58343505859375,0.00017849784780992194,0.0007152605336159468,0.00017785592899599578,0.0007889724627602845,1.67026786130009e-05,0.0008931279589887708,0.00043225216213613746,0.000441575327567989,unresponsive -> unresponsive,unresponsive -> unresponsive,un_un,-0.9505340436226106,0.021076593548059464,0,0.04839161150739529,0.04876945220967173
