transition,transition_label,transition_row,experiment_phase,phase_label,phase_index,condition,condition_label,condition_index,image_type,trace_label,trace_index,step,y,y_raw,y_baseline_zscore,baseline_mean,baseline_std,baseline_n,plot_window_start,plot_window_end,stim_start,stim_end,experiment_series,seed
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1070.0,-1.408528562876649,0.03831885755062103,-1.408528562876649,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1071.0,-0.43138635579542994,0.042608801275491714,-0.43138635579542994,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1072.0,-0.916647774948927,0.040478359907865524,-0.916647774948927,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1073.0,-1.3776455291749834,0.03845444321632385,-1.3776455291749834,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1074.0,-1.0727141794058048,0.03979318216443062,-1.0727141794058048,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1075.0,-1.1485081156176844,0.039460424333810806,-1.1485081156176844,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1076.0,-0.6655377227031835,0.04158080741763115,-0.6655377227031835,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1077.0,-1.1390911492471745,0.03950176760554314,-1.1390911492471745,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1078.0,-1.5889672438752607,0.037526678293943405,-1.5889672438752607,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1079.0,-2.01634970347759,0.0356503427028656,-2.01634970347759,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1080.0,-2.4223628279677434,0.03386782482266426,-2.4223628279677434,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1081.0,-1.2996216607571478,0.03879699110984802,-1.2996216607571478,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1082.0,-1.0624571700809964,0.039838213473558426,-1.0624571700809964,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1083.0,-0.5760239334326647,0.04197379946708679,-0.5760239334326647,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1084.0,-1.0540533464250645,0.03987510874867439,-1.0540533464250645,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1085.0,-1.50818141604708,0.03788135200738907,-1.50818141604708,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1086.0,-1.9396028700559351,0.035987284034490585,-1.9396028700559351,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1087.0,-2.3494530392322885,0.0341879203915596,-2.3494530392322885,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1088.0,-2.7388112514931784,0.03247852250933647,-2.7388112514931784,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1089.0,-3.0509640008204957,0.031108079478144646,-3.0509640008204957,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1090.0,-2.1587777135865482,0.03502504155039787,-2.1587777135865482,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1091.0,-1.6119046591687933,0.03742597624659538,-1.6119046591687933,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1092.0,0.10946214814200231,0.044983286410570145,0.10946214814200231,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1093.0,-0.40284186591401366,0.04273412004113197,-0.40284186591401366,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1094.0,-0.8895305095615815,0.04059741273522377,-0.8895305095615815,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1095.0,-0.2897254152124166,0.04323073476552963,-0.2897254152124166,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1096.0,-0.7820694995573578,0.04106919839978218,-0.7820694995573578,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1097.0,-1.2497969312284058,0.03901573643088341,-1.2497969312284058,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1098.0,-1.6941372276404882,0.03706495091319084,-1.6941372276404882,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1099.0,-2.116260509231967,0.035211704671382904,-2.116260509231967,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1100.0,-0.9637334553297139,0.040271639823913574,-0.9637334553297139,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1101.0,-0.4463917291326168,0.042542923241853714,-0.4463917291326168,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1102.0,-0.8038563105619727,0.04097354784607887,-0.8038563105619727,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1103.0,-1.2704942319771426,0.038924869149923325,-1.2704942319771426,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1104.0,-1.7138001724687302,0.036978624761104584,-1.7138001724687302,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1105.0,-1.9066672465497767,0.036131881177425385,-1.9066672465497767,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1106.0,-1.8335919948081723,0.036452703177928925,-1.8335919948081723,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1107.0,-2.248742919878973,0.03463006764650345,-2.248742919878973,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1108.0,0.2319836858187961,0.045521192252635956,0.2319836858187961,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1109.0,-0.18758891989326684,0.043679144233465195,-0.18758891989326684,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1110.0,-0.6850402956946957,0.0414951853454113,-0.6850402956946957,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1111.0,-0.9425567361272612,0.04036461189389229,-0.9425567361272612,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1112.0,-1.4022596362641666,0.03834637999534607,-1.4022596362641666,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1113.0,-1.7508554005638983,0.03681594133377075,-1.7508554005638983,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1114.0,-2.170142900788442,0.034975145012140274,-2.170142900788442,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1115.0,-1.306506618869449,0.0387667641043663,-1.306506618869449,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1116.0,-1.127771782570061,0.03955146297812462,-1.127771782570061,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1117.0,-1.578213845532003,0.03757388889789581,-1.578213845532003,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1118.0,-1.4902511658781081,0.03796007111668587,-1.4902511658781081,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1119.0,-1.9225695142331185,0.03606206551194191,-1.9225695142331185,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1120.0,-2.3332716057590837,0.03425896167755127,-2.3332716057590837,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1121.0,-1.6256109357756459,0.03736580163240433,-1.6256109357756459,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1122.0,-2.02200090153378,0.035625532269477844,-2.02200090153378,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1123.0,-2.4277314661211236,0.03384425491094589,-2.4277314661211236,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,naive,Naive,0,novel,Novel Image,2,occlusion,Occluded,1,1124.0,-2.813175417626277,0.03215204179286957,-2.813175417626277,0.044502715156836944,0.004390296206408886,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1006.0,-1.6503166851524558,0.024279434233903885,-1.6503166851524558,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1007.0,-1.3388965550703418,0.02625141479074955,-1.3388965550703418,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1008.0,-1.5461810133407228,0.02493884414434433,-1.5461810133407228,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1009.0,-1.4484508304854053,0.02555769309401512,-1.4484508304854053,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1010.0,-1.6502575602773528,0.02427980862557888,-1.6502575602773528,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1011.0,-1.8419739388720227,0.02306581847369671,-1.8419739388720227,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1012.0,-1.0931718092212808,0.02780739776790142,-1.0931718092212808,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1013.0,-1.3127424753687542,0.026417028158903122,-1.3127424753687542,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1014.0,-0.8331935561683225,0.029453637078404427,-0.8331935561683225,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1015.0,-0.6866615249109539,0.03038151003420353,-0.6866615249109539,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1016.0,-0.8961500761621588,0.029054982587695122,-0.8961500761621588,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1017.0,-0.34690675443502655,0.032532911747694016,-0.34690675443502655,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1018.0,-0.44966696397819783,0.031882211565971375,-0.44966696397819783,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1019.0,-0.34294156380623886,0.03255802020430565,-0.34294156380623886,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1020.0,0.2640920581066142,0.036401890218257904,0.2640920581066142,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1021.0,0.8618233663366198,0.04018685594201088,0.8618233663366198,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1022.0,0.916251196635273,0.04053150489926338,0.916251196635273,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1023.0,0.5962091301644055,0.03850492835044861,0.5962091301644055,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1024.0,0.2921690199402777,0.036579679697752,0.2921690199402777,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1025.0,0.21870592139458392,0.03611449524760246,0.21870592139458392,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1026.0,0.9752990034929572,0.040905408561229706,0.9752990034929572,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1027.0,0.9398687897795878,0.040681056678295135,0.9398687897795878,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1028.0,0.6186459907283083,0.03864700347185135,0.6186459907283083,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1029.0,2.1978649333458837,0.0486469641327858,2.1978649333458837,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1030.0,1.8137420917934035,0.04621461406350136,1.8137420917934035,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1031.0,1.8322008189697898,0.0463314987719059,1.8322008189697898,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1032.0,1.4663613890436396,0.04401492327451706,1.4663613890436396,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1033.0,1.1246960908871502,0.04185142368078232,1.1246960908871502,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1034.0,0.7942321621033785,0.03975885361433029,0.7942321621033785,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1035.0,0.4802914297587956,0.03777091205120087,0.4802914297587956,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1036.0,0.18204732221639128,0.035882364958524704,0.18204732221639128,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1037.0,0.14368557365090776,0.0356394499540329,0.14368557365090776,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1038.0,0.6567206453728944,0.038888100534677505,0.6567206453728944,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1039.0,0.3496554594494749,0.036943696439266205,0.3496554594494749,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1040.0,0.5763249346061866,0.038379017263650894,0.5763249346061866,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1041.0,0.5585939434546983,0.03826674073934555,0.5585939434546983,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1042.0,0.2564346513967773,0.036353401839733124,0.2564346513967773,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1043.0,-0.030616323073918643,0.0345357321202755,-0.030616323073918643,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1044.0,-0.303314954728605,0.03280894458293915,-0.303314954728605,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1045.0,-0.5623786842159177,0.0311684962362051,-0.5623786842159177,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1046.0,-0.7896823545503496,0.02972915954887867,-0.7896823545503496,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1047.0,-1.0244275228467303,0.028242701664566994,-1.0244275228467303,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1048.0,0.15704838373136526,0.03572406619787216,0.15704838373136526,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1049.0,-0.12503315969461706,0.03393786400556564,-0.12503315969461706,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1050.0,-0.39301062594930025,0.03224097192287445,-0.39301062594930025,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1051.0,-0.6475893953834138,0.030628923326730728,-0.6475893953834138,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1052.0,-0.8894392557611824,0.029097476974129677,-0.8894392557611824,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1053.0,-1.119196755489186,0.02764260210096836,-1.119196755489186,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1054.0,-1.3374663802307893,0.02626047097146511,-1.3374663802307893,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1055.0,-1.5448223178277873,0.024947447702288628,-1.5448223178277873,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1056.0,-1.7418105173756568,0.02370007522404194,-1.7418105173756568,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1057.0,-1.9289492775307722,0.0225150715559721,-1.9289492775307722,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1058.0,-2.1067310114320494,0.021389318630099297,-2.1067310114320494,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
un_un,un -> un,0,expert,Expert,1,familiar_1,Familiar 1,0,full,Nonoccluded,0,1059.0,-2.2756237174689846,0.020319852977991104,-2.2756237174689846,0.03472960139201446,0.006332219295925735,44,1005.0,1125.0,1050.0,1080.0,training_familiar,42
