search_group,candidate_idx,target,backtest_success_rate,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1
standard,1119,FF_FB_broad,1.0,0.41823866963386536,0.14699195325374603,0.001204608241096139,0.18874411284923553,0.21774853765964508,0.0002201697789132595,1.8342951536178589,1.3100637197494507
standard,831,FF_FB_broad,1.0,0.5764298439025879,0.20129114389419556,0.0001122477333410643,0.002814207226037979,0.0005096723907627165,0.04402594640851021,0.00015282690583262593,0.0031479152385145426
standard,1794,FF_FB_broad,1.0,0.7307831645011902,0.33490076661109924,0.023094791918992996,0.041198376566171646,0.15062591433525085,0.23880739510059357,0.6515167355537415,0.11716195940971375
standard,1075,FF_FB_broad,1.0,0.1412070393562317,0.015932489186525345,0.05796819552779198,0.4430856704711914,0.0007134914631024003,0.0013228657189756632,0.00026964631979353726,0.001965062925592065
standard,3,FF_FB_narrow_familiar,1.0,0.9,0.01,0.01,0.01,0.3,1.5,0.3,1.5
standard,1914,FF_FB_narrow_familiar,1.0,0.8852325081825256,0.008493299596011639,0.015456600114703178,0.008430665358901024,0.24809613823890686,2.0,0.1468312293291092,1.1237475872039795
standard,1899,FF_FB_narrow_familiar,1.0,1.5191376209259033,0.034894876182079315,0.015679558739066124,0.008599897846579552,0.7005453109741211,2.0,0.28455492854118347,2.0
standard,1452,FF_FB_narrow_familiar,1.0,0.4102779030799866,0.00010311523510608822,0.00040847324999049306,0.0003328018938191235,0.07452443987131119,0.11847995221614838,0.0003615373279899359,0.055865660309791565
standard,583,FF_FB_narrow_familiar,1.0,1.2061448097229004,0.11172222346067429,0.001899327035062015,0.02977355569601059,0.9800432920455933,0.1174006313085556,0.02261863648891449,0.04535378888249397
standard,1132,FF_FB_narrow_familiar,1.0,0.32710957527160645,0.0020375342573970556,0.0003355745575390756,0.05776149034500122,0.014026006683707237,0.0006608337280340493,0.0001008333420031704,0.2890963852405548
standard,1797,FF_FB_narrow_familiar,1.0,0.7023895382881165,0.29535242915153503,0.05675007775425911,0.09560283273458481,0.34500983357429504,0.4136398136615753,0.3666337728500366,0.4356483221054077
standard,1788,FF_FB_narrow_familiar,1.0,0.6139675378799438,0.2285342961549759,0.0327615924179554,0.1186312735080719,0.38712677359580994,0.6929795742034912,0.46102696657180786,0.3432122468948364
standard,332,FF_FB_narrow_familiar,1.0,0.4983063340187073,0.00025016249855980277,0.010468393564224243,0.00010775207192637026,0.00034866202622652054,0.0002539349370636046,0.2356792539358139,0.015243793837726116
standard,623,FF_FB_narrow_familiar,0.0,0.17397108674049377,0.05072319880127907,0.00011945962614845484,0.009071672335267067,0.00017365992243867368,0.0040013669058680534,0.002411129418760538,1.528581142425537
standard,76,FF_FB_narrow_familiar,1.0,0.5290104746818542,0.006823568604886532,0.01648305356502533,0.0018257396295666695,0.021818865090608597,0.00012008684279862791,0.14719423651695251,0.651522696018219
standard,524,FF_FB_narrow_familiar,1.0,0.44063112139701843,0.0021504180040210485,0.06194857135415077,0.011257578618824482,0.0008727614767849445,0.060024745762348175,0.016010111197829247,0.00010308325727237388
standard,248,FF_FB_narrow_familiar,1.0,0.11807724088430405,0.004978942684829235,0.06440950185060501,0.051344797015190125,0.00010422204650240019,0.2341773957014084,0.00017065464635379612,0.002742048120126128
standard,983,FF_FB_narrow_familiar,1.0,0.8676250576972961,0.7734725475311279,0.02131042256951332,0.0012033075327053666,0.1213437095284462,1.0018528699874878,0.015080244280397892,0.0006730410386808217
standard,319,FF_FB_narrow_familiar,0.0,0.5597891211509705,0.019011911004781723,0.05461468920111656,0.09396351873874664,0.0050859409384429455,0.003842220874503255,1.6806257963180542,0.04842589795589447
standard,999,FF_FB_narrow_familiar,1.0,1.8306595087051392,0.521462619304657,0.0003319255483802408,0.011433159932494164,0.828889012336731,1.6540940999984741,1.0507713556289673,0.005004562437534332
standard,1351,FF_FB_narrow_familiar,1.0,1.2486296892166138,0.798229455947876,0.0052745467983186245,0.0027274044696241617,0.32073962688446045,1.2612841129302979,0.0009214025340043008,0.05832225829362869
standard,1689,FF_FB_narrow_familiar,1.0,1.2202812433242798,0.3722120225429535,0.09143495559692383,0.08658745139837265,0.417574942111969,0.5926044583320618,0.42415377497673035,0.34277433156967163
standard,4,FF_FB_narrow_novel,1.0,0.01,0.9,0.01,0.15,0.3,0.3,0.3,0.3
standard,1463,FF_FB_narrow_novel,1.0,0.6703959703445435,0.7255856394767761,0.0007471123244613409,0.0452176034450531,1.0917222499847412,0.011970140971243382,0.00011087409075116739,1.961995005607605
standard,963,FF_FB_narrow_novel,1.0,0.05540699511766434,1.3981248140335083,0.1042560413479805,0.018391432240605354,1.8937692642211914,0.0014070598408579826,0.3843640685081482,0.14330503344535828
standard,1517,FF_FB_narrow_novel,1.0,0.0002360124053666368,0.5245180130004883,0.010275589302182198,0.0014823260717093945,0.01658880151808262,0.00013265818415675312,0.00010286363249178976,0.00010374459088779986
standard,189,FF_FB_narrow_novel,1.0,0.00014416140038520098,0.5056703090667725,0.00010238739923806861,0.0001682878501014784,0.011014390736818314,0.0030451167840510607,0.005598696414381266,0.0011165771866217256
standard,513,FF_FB_narrow_novel,1.0,0.00196686084382236,1.2255154848098755,0.0006298712687566876,0.00011798956984421238,0.11769340932369232,0.0016148928552865982,0.1997499018907547,0.005112490151077509
standard,765,FF_FB_narrow_novel,0.0,0.00015943478501867503,1.8548758029937744,0.0004229835467413068,0.0010378252482041717,0.2547600269317627,1.5655789375305176,0.0029763325583189726,0.5284044146537781
