search_group,candidate_idx,target,seed,matched_target,predicted_target,predicted_objective,predicted_rmse,predicted_gap,familiar_transition,novel_transition,w_ff_0,w_ff_1,w_fb_0,w_fb_1,w_lat_0,w_lat_1,w_pv_lat_0,w_pv_lat_1,full_familiar_naive,occlusion_familiar_naive,full_familiar_expert,occlusion_familiar_expert,full_novel_naive,occlusion_novel_naive,full_novel_expert,occlusion_novel_expert
standard,583,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,0.7147886946273502,0.3200699985027313,1.1923747622640803,FF -> FB,unresponsive -> unresponsive,1.2061448097229004,0.11172222346067429,0.001899327035062015,0.02977355569601059,0.9800432920455933,0.1174006313085556,0.02261863648891449,0.04535378888249397,0.05779375194688328,0.00021241280528556673,0.005367914542148355,0.027496948154293932,0.006677185359876603,0.0027585395280766535,0.009084340115077794,0.020978966495022178
standard,1132,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.4677688993513585,0.5292391180992126,0.20231682214944158,FF -> FB,unresponsive -> FB,0.32710957527160645,0.0020375342573970556,0.0003355745575390756,0.05776149034500122,0.014026006683707237,0.0006608337280340493,0.0001008333420031704,0.2890963852405548,0.05249476512544789,0.0027956217410974203,0.007296467725245748,0.02974334974423982,0.011364712042268365,0.010146587567578535,0.025669504601683,0.03065159396501258
standard,1132,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,1.4531262094969861,0.5157546401023865,0.21945548122748737,FF -> FB,unresponsive -> FB,0.32710957527160645,0.0020375342573970556,0.0003355745575390756,0.05776149034500122,0.014026006683707237,0.0006608337280340493,0.0001008333420031704,0.2890963852405548,0.05215110466815531,0.0027198289346415548,0.007846517543657682,0.030562043766258283,0.010847190994536505,0.009427826319006271,0.025299170170910656,0.029427654604660347
standard,1132,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,1.460560273414012,0.5244786739349365,0.21978709124960005,FF -> FB,unresponsive -> FB,0.32710957527160645,0.0020375342573970556,0.0003355745575390756,0.05776149034500122,0.014026006683707237,0.0006608337280340493,0.0001008333420031704,0.2890963852405548,0.052930303412722424,0.002652417114586569,0.007586936035659164,0.03128410286735743,0.009794584344490431,0.009114579370361753,0.0256167788116727,0.02989241594041232
standard,1797,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.4851644822818344,0.5565871000289917,0.37386646942759394,FF -> FB,unresponsive -> FB,0.7023895382881165,0.29535242915153503,0.05675007775425911,0.09560283273458481,0.34500983357429504,0.4136398136615753,0.3666337728500366,0.4356483221054077,0.0641895146400202,0.006042078023892827,0.005516557305236347,0.03395075419684872,0.006975548935588449,0.012850494214944774,0.014428730981308036,0.03167695735464804
standard,1797,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,1.4611329175517311,0.5381613373756409,0.41062154803075845,FF -> FB,unresponsive -> FB,0.7023895382881165,0.29535242915153503,0.05675007775425911,0.09560283273458481,0.34500983357429504,0.4136398136615753,0.3666337728500366,0.4356483221054077,0.06447975934133865,0.006248031779978192,0.005863795948971529,0.03398978855402675,0.005909549939678982,0.012316122109041316,0.013696686427283566,0.029659638766315766
standard,1797,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,1.4998270278330892,0.568401575088501,0.3522653793159407,FF -> FB,unresponsive -> FB,0.7023895382881165,0.29535242915153503,0.05675007775425911,0.09560283273458481,0.34500983357429504,0.4136398136615753,0.3666337728500366,0.4356483221054077,0.06417756790178827,0.006086977243830916,0.0062076966292806905,0.035906903742579745,0.005844259637524374,0.012663166728452779,0.015330624228226952,0.031320223803049885
standard,1788,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.4158796597155743,0.4311237037181854,0.5183152010591583,FF -> FB,unresponsive -> FB,0.6139675378799438,0.2285342961549759,0.0327615924179554,0.1186312735080719,0.38712677359580994,0.6929795742034912,0.46102696657180786,0.3432122468948364,0.03625282763096038,0.0023687021028308665,0.004254355730518,0.029802692969678902,0.002825188179849647,0.015025802332093007,0.0015739209462481084,0.033802310327882876
standard,1788,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,1.3852068257314385,0.40634435415267944,0.5662944658193738,FF -> FB,unresponsive -> FB,0.6139675378799438,0.2285342961549759,0.0327615924179554,0.1186312735080719,0.38712677359580994,0.6929795742034912,0.46102696657180786,0.3432122468948364,0.0366000594192883,0.0023916657984955235,0.004294249682425288,0.029541394661646337,0.0016960162603936624,0.014611942631017883,0.0019049344329687302,0.03187795791600365
standard,1788,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,1.4351822285796516,0.44536930322647095,0.4847066152142361,FF -> FB,unresponsive -> FB,0.6139675378799438,0.2285342961549759,0.0327615924179554,0.1186312735080719,0.38712677359580994,0.6929795742034912,0.46102696657180786,0.3432122468948364,0.0356568479037378,0.0018890417646616696,0.004779612649872434,0.03152148846711498,0.0013121435593347996,0.015202887720079161,0.0028550649847602473,0.03383893439313397
standard,332,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.0173911255958956,0.670894980430603,0.9400352878932607,FF -> FB,unresponsive -> unresponsive,0.4983063340187073,0.00025016249855980277,0.010468393564224243,0.00010775207192637026,0.00034866202622652054,0.0002539349370636046,0.2356792539358139,0.015243793837726116,0.08454607825842686,0.003481194988125935,0.007411458150454564,0.0304656385211274,0.006795455631799996,0.0035436895152088253,0.01460192285157973,0.020533056688145736
standard,332,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,1.0119669807958416,0.6652399897575378,0.9439083943841979,FF -> FB,unresponsive -> unresponsive,0.4983063340187073,0.00025016249855980277,0.010468393564224243,0.00010775207192637026,0.00034866202622652054,0.0002539349370636046,0.2356792539358139,0.015243793837726116,0.08412912994390354,0.0032602966821286827,0.008193984121317045,0.03136717492307071,0.006708815309684724,0.002870955629623495,0.01442271436098963,0.019416635230300017
standard,332,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,1.0254642023530323,0.6784428954124451,0.9322005522146355,FF -> FB,unresponsive -> unresponsive,0.4983063340187073,0.00025016249855980277,0.010468393564224243,0.00010775207192637026,0.00034866202622652054,0.0002539349370636046,0.2356792539358139,0.015243793837726116,0.08487332733348012,0.003629074637137819,0.007721535745076835,0.03187488985422533,0.006530957133509219,0.0025131785587291233,0.014622635181876831,0.01997813381603919
standard,623,FF_FB_narrow_familiar,11,False,FF_FB_broad,1.2096976196829927,0.7009230256080627,0.2497426851361526,FF -> FB,unresponsive -> FF,0.17397108674049377,0.05072319880127907,0.00011945962614845484,0.009071672335267067,0.00017365992243867368,0.0040013669058680534,0.002411129418760538,1.528581142425537,0.029069425267516637,0.002793290503905155,0.01033197070355527,0.030112423456739635,0.01044569259393029,0.004129070407361724,0.025985161644348408,0.022719518102530856
standard,623,FF_FB_narrow_familiar,23,False,FF_FB_broad,1.2124156844976823,0.7048199772834778,0.24815998708363618,FF -> FB,unresponsive -> FF,0.17397108674049377,0.05072319880127907,0.00011945962614845484,0.009071672335267067,0.00017365992243867368,0.0040013669058680534,0.002411129418760538,1.528581142425537,0.028952974869753234,0.0025894543257891202,0.010851182816259098,0.031094696145737545,0.010353188560111448,0.003291427316435147,0.025801286817295477,0.021861072635510938
standard,623,FF_FB_narrow_familiar,37,False,FF_FB_broad,1.2200764904177048,0.711803138256073,0.2377216938359199,FF -> FB,unresponsive -> FF,0.17397108674049377,0.05072319880127907,0.00011945962614845484,0.009071672335267067,0.00017365992243867368,0.0040013669058680534,0.002411129418760538,1.528581142425537,0.029295560152968393,0.0028587233027792536,0.010555493770516478,0.03139906107098796,0.009193903671985026,0.0029632979378220623,0.025974799023242668,0.022213404555805026
standard,76,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.048842312960187,0.705508291721344,0.9382019353681244,FF -> FB,unresponsive -> unresponsive,0.5290104746818542,0.006823568604886532,0.01648305356502533,0.0018257396295666695,0.021818865090608597,0.00012008684279862791,0.14719423651695251,0.651522696018219,0.08748532181489281,0.003908254997804761,0.006965198346006218,0.031189283804269507,0.007452600775286556,0.0034965514147188514,0.0128476471232716,0.02051044785475824
standard,76,FF_FB_narrow_familiar,23,True,FF_FB_narrow_familiar,1.0424695772817358,0.6992812752723694,0.9460265006608097,FF -> FB,unresponsive -> unresponsive,0.5290104746818542,0.006823568604886532,0.01648305356502533,0.0018257396295666695,0.021818865090608597,0.00012008684279862791,0.14719423651695251,0.651522696018219,0.08709761736681684,0.003709448201698251,0.007774690503720194,0.032055740087525916,0.007219045038800687,0.0028217275088536554,0.012416596502589528,0.01941698324517347
standard,76,FF_FB_narrow_familiar,37,True,FF_FB_narrow_familiar,1.0570234935294138,0.7135049104690552,0.9321146980335471,FF -> FB,unresponsive -> unresponsive,0.5290104746818542,0.006823568604886532,0.01648305356502533,0.0018257396295666695,0.021818865090608597,0.00012008684279862791,0.14719423651695251,0.651522696018219,0.08782352247508243,0.0040391312562860545,0.007466175151057542,0.03264292211679276,0.006977511986042373,0.002544210023188498,0.012886704519041814,0.01996237990242662
standard,524,FF_FB_narrow_familiar,11,True,FF_FB_narrow_familiar,1.0563377501297508,0.687906801700592,0.9497398559120485,FF -> FB,unresponsive -> unresponsive,0.44063112139701843,0.0021504180040210485,0.06194857135415077,0.011257578618824482,0.0008727614767849445,0.060024745762348175,0.016010111197829247,0.00010308325727237388,0.08243575629894621,0.009966838607942919,0.007408387182658771,0.03905569551570807,0.005324148635554593,0.004111238673795014,0.008635621311259455,0.022271386362263
